"","items","support","count"
"974","{EVI5L.115704=EH,LOC100129034.100129034=EL,ODAM.54959=EH,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"975","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC23A1.9963=EL,REG3G.130120=L}",1,66
"976","{EVI5L.115704=EH,LOC100129034.100129034=EL,UGT2A3.79799=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"977","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,PRAP1.118471=EL,REG3G.130120=L}",1,66
"978","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,REG1B.5968=M,REG3G.130120=L}",1,66
"979","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CAPN12.147968=EL,REG3G.130120=L}",1,66
"980","{EVI5L.115704=EH,LOC100129034.100129034=EL,TMEM176A.55365=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"981","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,LGALS2.3957=EL,REG3G.130120=L}",1,66
"982","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,BBOX1.8424=EL,REG3G.130120=L}",1,66
"983","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC6A13.6540=EL,REG3G.130120=L}",1,66
"984","{EVI5L.115704=EH,LOC100129034.100129034=EL,CLRN3.119467=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"985","{EVI5L.115704=EH,LOC100129034.100129034=EL,PDZK1IP1.10158=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"986","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC5A10.125206=EL,REG3G.130120=L}",1,66
"987","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,BAIAP2L2.80115=EL,REG3G.130120=L}",1,66
"988","{EVI5L.115704=EH,LOC100129034.100129034=EL,ANG.283=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"989","{EVI5L.115704=EH,LOC100129034.100129034=EL,C14orf73.91828=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"990","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,ANXA13.312=EL,REG3G.130120=L}",1,66
"991","{EVI5L.115704=EH,LOC100129034.100129034=EL,FUT6.2528=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"992","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC28A1.9154=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"993","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf22.492307=M,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"994","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACSM2A.123876=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"995","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,TM4SF5.9032=EL,REG3G.130120=L}",1,66
"996","{EVI5L.115704=EH,LOC100129034.100129034=EL,METTL7B.196410=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"997","{EVI5L.115704=EH,LOC100129034.100129034=EL,RDH5.5959=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"998","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC10A2.6555=EL,REG3G.130120=L}",1,66
"999","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,SLC16A9.220963=EL,REG3G.130120=L}",1,66
"1000","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf71.26138=EH,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"1001","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,DPYS.1807=EL,REG3G.130120=L}",1,66
